ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-sn024-dobola2016e-1-11,"Däbamasem a ag me däpllätt dowe Kurunti we, toto abal e dälltaemne Kurunti maduma ttängäm e.",däba=masem=a	ag=me	d-ä-pllätt	do=we	Kurunti=we	toto	abal=e	d-ä-lltaem-ne	Kurunti	maduma	ttängäm=e,that=ABL=NOM	morning=LOC	REM-RT_EXT-start_walking	there=ALL	toponym=ALL	evening	very=ALL	REM-3NDUP-arrive-IPFV	toponym	village	place=ALL,"From there, we set off in the morning to Kurunti. We arrived at Kurunti village late in the evening.",adv. dem.	n. cl.	n. cl.	n.	n. cl.	vi.	adv. dem.	n. cl.	pn.	n. cl.	n.	adj.	n. cl.	vi.	pn.	n.	n.	n. cl.,we-sn024-dobola2016e,1,11,kit,		a-nom		me-loc					we-all			e-all					e-all,,däba=mattäm=da	ag=me	d-ä-pällttän	do=e	Kurunti=e	toto	abal=e	d-ä-ngänttäg-ne	Kurunti	maduma	ttängäm=e,,"From there, we set off in the morning to Kurunti. We arrived at Kurunti village late in the evening.",that=abl			morning		start.walking.pl.rem.1|2plS	there-all		toponym		evening	very		arrive.rem.dur.1nsgS	toponym	village	place	,,7e08fd98-bb6e-46a4-8efc-d60a3e8aeb45,2		1			2	1	1		1	1		1	1				1,,,nom. dem.	n. cl.	n. cl.	n.	n. cl.	v.:TM + Patient-vi.:Patient-vi.  (II)	adv. dem.	n. cl.	pn.	n. cl.	n.	adv.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (III)-v.:(Aspect)	pn.	n.	n.	n. cl.,adv. dem.	n. cl.	n. cl.	n.	n. cl.	vi.	adv. dem.	n. cl.	pn.	n. cl.	n.	adj.	n. cl.	vi.	pn.	n.	n.	n. cl.,1.11,,"Däbamasem a ag me däpllätt dowe Kurunti we, toto abal e dälltaemne Kurunti maduma ttängäm e. ",	+var. of																
we-sn024-dobola2016e-1-12,"Nagnag a seborsebor deyagneyo, ttang deyanttepmenyeyo, a ma we deyageyo.",nag~nag=a	sebor~sebor	d-ey-a-g-n-eyo	ttang	d-ey-a-nttep-meny-eyo	a	ma=we	d-ey-a-g-eyo,NSG~friend=NOM	INF~greet	REM-1PLP-RT_EXT-AUX-IPFV-REM.3NSGA	hand	REM-1PLP-RT_EXT-shake_hand-III.PL-REM.3NSGA	and	house=ALL	REM-1PLP-RT_EXT-AUX-REM.3NSGA,"Our friends greeted us, shook our hands, and accommodated us.",kin.	n. cl.	covt.	aux.	n.	vt.	conj.	n.	n. cl.	aux.,we-sn024-dobola2016e,1,12,kit,	a-nom							we-all	,,RED~nag=da	RED~sebor	d-y-a-g-ne-eyo	ttang	d-y-a-ttaempäg-meny-eyo	a	ma=e	d-y-a-g-eyo,,"Our friends greeted us, shook our hands, and accommodated us.",friends		welcome	aux.rem.npfv.3nsgA>1|2plP	hand	shake_hand.rem.3nsgA>1plP	and	house		aux.rem.3nsgA>1|2plP,,c86a89e1-f877-4843-987d-990d92b10656,5	1	3	1		12			1	1,,,Inflects any categorykin.	n. cl.	v.:Anycovt.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:(Aspect)-v.:TAM+Agent	n.	v.:TM + Patient-v.:Patient-v.:Patient-vt.  (III)-v.:Any-v.:TAM+Agent	coord.	n.	n. cl.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:TAM+Agent,kin.	n. cl.	covt.	aux.	n.	vt.	conj.	n.	n. cl.	aux.,1.12,,"Nagnag a seborsebor deyagneyo, ttang deyanttepmenyeyo, a ma we deyageyo. ",+***		+***							
we-sn024-dobola2016e-1-13,Wätät duwem gogmam dädme ngämi kumuddäga inu gogmam.,wätät	duwem	g-o-g-mam	däd=me	ngämi	kumuddäga	inu	g-o-g-mam,food	eat	REM-RT_EXT-AUX-REM.1PLS	there=LOC	1NSG.EXCL.NOM	three	night	REM-RT_EXT-AUX-REM.1PLS,We ate and stayed there three nights.,n.	v.	aux.	adv. dem.	n. cl.	pron.	num.	n.	aux.,we-sn024-dobola2016e,1,13,kit,,,otät	duwem	g-o-g-mam	däd=me	ngämi	kumuddäga	inu	g-o-g-mam,,We ate and stayed there three nights.,food	eat	aux.rem.1|2plS	there=loc		1.excl.nsg.nom	three	night	aux.rem.1|2plS,,4ba2567d-0329-42f6-bbbf-3441ccf31cce,,,,n.	covi. & covt.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	dem.	n. cl.	pers. pron.	num.	n.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	v.	aux.	adv. dem.	n. cl.	pron.	num.	n.	aux.,1.13,,Wätät duwem gogmam dädme ngämi kumuddäga inu gogmam. ,
we-sn024-dobola2016e-2-1,"Ada dingismäll gonyo Tebar e, oba yunuang ma we, dädme gotaram.",ada	d-i-ngismäll	gonyo	Tebar=e	oba	yunu=ang	ma=we	däd=me	g-otar-am,like_this	REM-VEN-return	here	toponym=ALL	3NSG.POSS	sleep=ATR	place=ALL	there=LOC	REM-sleep-REM.1PLS,"From there we returned towards here to Tebar, their sleeping place, we slept there.",adv.	vi.	adv.	pn.	n. cl.	pers. pron.	mod.	cl.	n.	n. cl.	adv. dem.	n. cl.	vi.,we-sn024-dobola2016e,2,1,kit,				e-all					we-all			,,ada	d-i-ngäs	gonyo	Tebar=e	oba	yunu=ang	ma=e	däd=me	g-inu-am,,"From there we returned towards here to Tebar, their sleeping place, we slept there.",like this	return.pl.rem.ven.1|2plS	here	toponym		3NSG.POSS	sleep=ATR		place		there=loc		sleep.rem.1|2plS,,296aec4c-1bc8-4aa5-95a1-b1017f39353a,	1			1	1				1			1,,,m. dem	v.:TM + Patient-v.:Patient-vi.  (irr)	<Not Sure>	pn.	n. cl.	pers. pron.	n.	cl.	n.	n. cl.	dem.	n. cl.	v.:TM + Patient-vi.-vi.:TAM+Agent,adv.	vi.	adv.	pn.	n. cl.	pers. pron.	mod.	cl.	n.	n. cl.	adv. dem.	n. cl.	vi.,2.1,,"Ada dingismäll gonyo Tebar e, oba yunuang ma we, dädme gotaram. ",
we-sn024-dobola2016e-2-2,"Ag me källäm pamnen e gobäll, ngattong ttongo källäm de däpameya.",ag=me	källäm	pam-nen=e	g-o-bäll	ngattong	ttongo	källäm=de	d-ä-pam-eya,morning=LOC	pond	fish-I.PL=ALL	REM-RT_EXT-go	first	a	pond=ACC	REM-3NDUP-fish-REM.1NSGA,"In the morning, we went to fish the ponds. First we fished one pond.",n.	n. cl.	n.	v.	n. cl.	vi.	adv.	indefinite article	n.	n. cl.	vt.,we-sn024-dobola2016e,2,2,kit,	me-loc			e-all					de-acc	,,ag=me	källäm	pampem-nen=e	g-o-ibi	ngattong	ttongo	källäm=de	d-ä-pampem-eya,,"In the morning, we went to fish the ponds. First we fished one pond.",morning		pond	fish-pl		go.pl.rem.1|2plS	first	a	pond		fish.rem.1|2nsgA>3sgP,,bc9b17b3-d471-477f-85c6-173c491631a9,				1	2		1			1,,,n.	n. cl.	n.	vt.  (I)-v.:Plurpersonal	n. cl.	v.:TM + Patient-vi.:Any-vi.	adv.	indefinite article	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:Any,n.	n. cl.	n.	v.	n. cl.	vi.	adv.	indefinite article	n.	n. cl.	vt.,2.2,,"Ag me källäm pamnen e gobäll, ngattong ttongo källäm de däpameya. ",
we-sn024-dobola2016e-2-3,Ai gastol a talapia da däbem dägäddaebeya.,ai	gastol=a	talapia=da	däbe-m	d-ä-gädd-aeb-eya,good	fish_type=NOM	fish_type=NOM	that-acc	REM-3NDUP-kill-NSG>PL-REM.1NSGA,We killed plenty of gastol and talapia fish.,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,we-sn024-dobola2016e,2,3,kit,		a-nom		da-nom		,,ai	gastol=da	talapia=da	däbe-m	d-ä-gäz-aeb-eya,,We killed plenty of gastol and talapia fish.,good	fish type		fish type		that-acc	kill.rem.1|2nsgA>3plP,,2f8255d6-f5b4-4f50-ae22-53e1203e2d9a,1		1		1	3	11,,,mod.	n.	n. cl.	n.	n. cl.	dem.-n.:Any	v.:TM + Patient-v.:Patient-vt.-vt.:Any-v.:Any,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,2.3,,Ai gastol a talapia da däbem dägäddaebeya. ,
we-sn024-dobola2016e-2-4,"Däbamasem a, ttongo källäm me gobäll( waya pampem).",däba=masem=a	ttongo	källäm=me	g-o-bäll	waya	pampem,that=ABL=NOM	another	pond=LOC	REM-RT_EXT-go	spear_type	fish,"From there, we went to another pond, called Wire Fishing Pond.",adv. dem.	n. cl.	n. cl.	indefinite article	n.	n. cl.	vi.	n.	vt.,we-sn024-dobola2016e,2,4,kit,		a-nom			me-loc			,,däba=mattäm=da	ttongo	källäm=me	g-o-ibi	waya	pampem,,"From there, we went to another pond, called Wire Fishing Pond.",that=abl			another	pond		go.pl.rem.1|2plS	arrow type	fish,,007a449d-1f59-4aad-af93-07e7e22f197d,2		1	1			2		,,,nom. dem.	n. cl.	n. cl.	det.	n.	n. cl.	v.:TM + Patient-vi.:Any-vi.	n.	vt.  (I),adv. dem.	n. cl.	n. cl.	indefinite article	n.	n. cl.	vi.	n.	vt.,2.4,,"Däbamasem a, ttongo källäm me gobäll (waya pampem). ",	+var. of							
we-sn024-dobola2016e-2-5,Ako däbem däpameya.,ako	däbe-m	d-ä-pam-eya,again	that-acc	REM-3NDUP-fish-REM.1NSGA,We fished that one too.,adv.	nom. dem.	vt.,we-sn024-dobola2016e,2,5,kit,,,ako	däbe-m	d-ä-pampem-eya,,We fished that one too.,again	that-acc	fish.rem.1|2nsgA>3sgP,,1406a256-df3a-42b3-8b35-7d4ef816f722,	3	1,,,adv.	dem.-n.:Any	v.:TM + Patient-v.:Patient-vt.  (I)-v.:Any,adv.	nom. dem.	vt.,2.5,,Ako däbem däpameya. ,
we-sn024-dobola2016e-2-6,Ai gastol a talapia da däbem dägäddaebeya.,ai	gastol=a	talapia=da	däbe-m	d-ä-gädd-aeb-eya,good	fish_type=NOM	fish_type=NOM	that-acc	REM-3NDUP-kill-NSG>PL-REM.1NSGA,We killed plenty of gastol and talapia fish.,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,we-sn024-dobola2016e,2,6,kit,		a-nom		da-nom		,,ai	gastol=da	talapia=da	däbe-m	d-ä-gäz-aeb-eya,,We killed plenty of gastol and talapia fish.,good	fish type		fish type		that-acc	kill.rem.1|2nsgA>3plP,,d0c436e8-8f55-4c00-a410-115a8662287a,1		1		1	3	11,,,mod.	n.	n. cl.	n.	n. cl.	dem.-n.:Any	v.:TM + Patient-v.:Patient-vt.-vt.:Any-v.:Any,adj.	n.	n. cl.	n.	n. cl.	nom. dem.	vt.,2.6,,Ai gastol a talapia da däbem dägäddaebeya. ,
we-sn024-dobola2016e-2-7,"Ngäma kame da ada käza da daden walle ik mi, be Tim a däglibän a ngämim umllang deyagnegän ada,"" Ngäna käza de nägliban.""",ngäma	kame=da	ada	käza=da	dade=n	walle	ik=mi	be	Tim=a	d-ä-glib-än	a	ngämim	umllang	d-ey-a-g-neg-än	ada	ngäna	käza=de	n-ä-glib-an,1NSG.EXCL.POSS	ignorance=NOM	like_this	crocodile=NOM	EXIST=COP.PRS.SG	water	inside=LOC	but	PN=NOM	REM-3NDUP-chase-REM.3SGA	and	1NSG.EXCL.ACC	tell	REM-1PLP-RT_EXT-AUX-SG>PL-REM.3SGA	like_this	1SG.NOM	crocodile=ACC	REC.SGP-3NDUP-chase-REC.1SGA,"We didn't know that there was a crocodile in the water, but Tim scared it and told us, ""I scared away a crocodile.""",pron.	n.	n. cl.	adv.	n.	n. cl.	cop.	v. cl.	n.	n.	n. cl.	conj.	pn.	n. cl.	vt.	conj.	pron.	covt.	aux.	adv.	pron.	n.	n. cl.	vt.,we-sn024-dobola2016e,2,7,kit,		da-nom			da-nom					mi-loc			a-nom									de-acc	,,ngäma	kame=da	ada	käza=da	dade=n	walle	ik=me	be	Tim=da	d-ä-gäglib-än	a	ngämim	umllang	d-y-a-g-neg-än	ada	ngäna	käza=de	n-ä-gäglib-an,,"We didn't know that there was a crocodile in the water, but Tim scared it and told us, ""I scared away a crocodile.""",1nsg.excl.poss	ignorance		like this	crocodile		cop.exist.prs.sgS		water	inside		but	female personal name		scare.rem.3sgA>3sgP	and	1.excl.nsg.acc	tell	aux.rem.3sgA>1|2plP	like this	1.sg.nom	crocodile		scare.rec.1|3sgA>3sgP,,f4518cc4-e376-4e69-add0-fc2bb3a06a4e,	1	1			1	2							1	1				1		1			11,,,pers. pron.	n.	n. cl.	m. dem	n.	n. cl.	cop.	v. cl.	n.	loc.	n. cl.	coord.	pn.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-vt.:Any	coord.	pers. pron.	covt.	v.:TM + Patient-v.:Patient-v.:Patient-aux.-v.:Plurpersonal-vt.:Any	m. dem	pers. pron.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:TAM+Agent,pron.	n.	n. cl.	adv.	n.	n. cl.	cop.	v. cl.	n.	n.	n. cl.	conj.	pn.	n. cl.	vt.	conj.	pron.	covt.	aux.	adv.	pron.	n.	n. cl.	vt.,2.7,,"Ngäma kame da ada käza da daden walle ik mi, be Tim a däglibän a ngämim umllang deyagnegän ada, ""Ngäna käza de nägliban."" ",
