ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-pn006-dareda2016d-2-6,Käsre mälläng ik e gozerän a do yu de deyaudeyo.,käsre	mälläng	ik=e	g-o-zer-än=a	do	yu=de	d-ey-a-ud-eyo,then	nose	inside=ALL	REM-RT_EXT-enter-REM.3PLS=NOM	there	fire=ACC	REM-VEN-RT_EXT-light_fire-REM.3NSGA,Then they entered his nostril and lit a fire there.,adv.	n.	n.	n. cl.	vi.	n. cl.	dem.	n.	n. cl.	vt.,we-pn006-dareda2016d,2,6,kit,			e-all		a-nom			de-acc	,,käsre	mälläng	ik=e	g-o-zan-än=da	do	yu=de	d-i-a-udaude-eyo,,Then they entered his nostril and lit a fire there.,then	nose	inside		enter.pl.rem.3plS		there	fire		light_fire.rem.ven.3nsgA>3sgP,,8bf56648-77f6-4e83-a8d9-95de4a339a4d,			1		1	1			11,,,adv.	n.	loc.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (irr)-v.:TAM+Agent	n. cl.	adv. dem.	n.	n. cl.	v.:TM + Patient-v.:Patient-v.:Patient-vt.  (I)-v.:TAM+Agent,adv.	n.	n.	n. cl.	vi.	n. cl.	dem.	n.	n. cl.	vt.,2.6,,Käsre mälläng ik e gozerän a do yu de deyaudeyo. ,
we-pn006-dareda2016d-2-7,Pa de yu dägayaebneyo.,pa=de	yu	d-ä-ga-yaeb-n-eyo,bird=ACC	fire	REM-3NDUP-AUX-NSG>PL-IPFV-REM.3NSGA,They cooked the birds.,n.	n. cl.	n.	aux.,we-pn006-dareda2016d,2,7,kit,	de-acc		,,pa=de	yu	d-ä-g-aeb-ne-eyo,,They cooked the birds.,bird		fire	aux.rem.npfv.3nsgA>3plP,,e046f45e-9eca-4573-88aa-45037f941988,			11,,,n.	n. cl.	n.	v.:TM + Patient-v.:Patient-aux.-vt.:Any-v.:(Aspect)-v.:TAM+Agent,n.	n. cl.	n.	aux.,2.7,,Pa de yu dägayaebneyo. ,
we-pn006-dareda2016d-2-8,"Dompa de ade däpoaemneyo, totot dägaeyo obo mälläng ik de.",dompa=de	ade	d-ä-po-aem-n-eyo	to~tot	d-ä-ga-eyo	obo	mälläng	ik=de,spear_type=ACC	also	REM-3NDUP-sharpen-NSG>PL-IPFV-REM.3NSGA	NSG~rubbish	REM-3NDUP-AUX-REM.3NSGA	3SG.POSS	nose	inside=ACC,They sharpened their spears and trashed his nostrils.,n.	n. cl.	adv.	vt.	n.	aux.	pron.	n.	n.	n. cl.,we-pn006-dareda2016d,2,8,kit,	de-acc								de-acc,,dompa=de	ade	d-ä-popo-aeb-ne-eyo	RED~tot	d-ä-g-eyo	obo	mälläng	ik=de,,They sharpened their spears and trashed his nostrils.,arrow type		also	sharpen.rem.npfv.3nsgA>3plP	rubbish	aux.rem.3nsgA>3sgP	3.sg.poss	nose	inside	,,c536b918-4ba9-40b6-8fab-c3b85093febd,			111	52	1				,,,n.	n. cl.	adv.	v.:TM + Patient-v.:Patient-vt.  (I)-vt.:Any-v.:(Aspect)-v.:TAM+Agent	Inflects any categoryn.	v.:TM + Patient-v.:Patient-aux.-v.:TAM+Agent	pers. pron.	n.	loc.	n. cl.,n.	n. cl.	adv.	vt.	n.	aux.	pron.	n.	n.	n. cl.,2.8,,"Dompa de ade däpoaemneyo, totot dägaeyo obo mälläng ik de. ",				+***					
we-pn006-dareda2016d-2-9,"Bundae bogo inu kuddäll, angde oba ttoen a gottamänän.",Bundae	bogo	inu	kuddäll	angde	oba	ttoen=a	g-o-ttam-än-än,PN	3SG.NOM	sleep	dead	when	3NSG.POSS	way=NOM	REM-RT_EXT-finish-II.NPL-REM.3SGS,Bundae was still fast asleep when they finished.,pn.	pron.	v.	adj.	conj.	pers. pron.	n.	n. cl.	vi.,we-pn006-dareda2016d,2,9,kit,							a-nom	,,Bundae	bogo	inu	kuddäll	angde	oba	ttoen=da	g-o-ttamän-n-än,,Bundae was still fast asleep when they finished.,male personal name	3.sg.nom	sleep	dead	when	3NSG.POSS	way		finish.rem.3sgS,,b550015a-0d37-4c7c-9cf0-59b785a6af5e,					1		1	,,,pn.	pers. pron.	vi.	mod.	adv.	pers. pron.	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (irr)-v.:Any-v.:TAM+Agent,pn.	pron.	v.	adj.	conj.	pers. pron.	n.	n. cl.	vi.,2.9,,"Bundae bogo inu kuddäll, angde oba ttoen a gottamänän.",
we-pn006-dareda2016d-3-1,"Käsre llɨg a gogezän, llamäg a nga inu kuddäll daeya.",käsre	llɨg=a	g-o-gez-än	llamäg=a	nga	inu	kuddäll	da=eya,then	boy=NOM	REM-RT_EXT-come_out-REM.3PLS	old_man=NOM	IM_FUT	sleep	dead	MED.DEM=COP.PST.SG,Then the boys came out and the old man was still fast asleep.,adv.	n.	n. cl.	vi.	n.	n. cl.	TAM ptcl.	v.	adj.	cop.	v. cl.,we-pn006-dareda2016d,3,1,kit,		a-nom			a-nom					,,käsre	llɨg=da	g-o-gazen-än	llamäg=da	nga	inu	kuddäll	da=aeya,,Then the boys came out and the old man was still fast asleep.,then	boy		come.out.pl.rem.3plS	old man		imminently	sleep	dead	cop.pst.sgS	,,97b1ed5e-4db2-40fc-b931-386ea80413fd,		1			1				4	,,,adv.	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (II)-v.:TAM+Agent	n.	n. cl.	TAM ptcl.	vi.	mod.	nom. dem.	v. cl.,adv.	n.	n. cl.	vi.	n.	n. cl.	TAM ptcl.	v.	adj.	cop.	v. cl.,3.1,,"Käsre llɨg a gogezän, llamäg a nga inu kuddäll daeya. ",										+fr. var. of
we-pn006-dareda2016d-3-2,"Angde llamäg a gonsämänggän ada mälläng a nongonongorang agan, käsre ansi gogon.",angde	llamäg=a	g-o-nsämängg-än	ada	mälläng=a	nongonongor=ang	a-g-an	käsre	ansi	g-o-g-on,when	old_man=NOM	REM-RT_EXT-feel-REM.3SGS	like_this	nose=NOM	itchy=ATR	REC-AUX-REC.3SGS	then	sneeze	REM-RT_EXT-AUX-REM.3SGS,"When the old man felt that his nose was itchy, he sneezed.",conj.	n.	n. cl.	vi.	adv.	n.	n. cl.	adj.	cl.	aux.	adv.	covi.	aux.,we-pn006-dareda2016d,3,2,kit,		a-nom				a-nom						,,angde	llamäg=da	g-o-sämongg-än	ada	mälläng=da	nongonongor=ang	a-g-an	käsre	ansi	g-o-g-än,,"When the old man felt that his nose was itchy, he sneezed.",when	old man		feel.rem.3sgS	like this	nose		itchy-atr		aux.rec.3sgS	then	sneeze	aux.rem.3sgS,,ff2a6cc6-e484-4323-a3e6-a47dcbe6b2ef,		1				1			2			,,,adv.	n.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (III)-v.:TAM+Agent	m. dem	n.	n. cl.	mod.	cl.	v.:Any-aux.-v.:TAM+Agent	adv.	covi.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,conj.	n.	n. cl.	vi.	adv.	n.	n. cl.	adj.	cl.	aux.	adv.	covi.	aux.,3.2,,"Angde llamäg a gonsämänggän ada mälläng a nongonongorang agan, käsre ansi gogon. ",
we-pn006-dareda2016d-3-3,"Tämamae emaemae tot a gogezän ada, pa kom a yu ttätta da a emaemae tot da gogezän.",tämamae	emaemae	tot=a	g-o-gez-än	ada	pa	kom=a	yu	ttätta=da	a	emaemae	tot=da	g-o-gez-än,all	many_different_kinds	rubbish=NOM	REM-RT_EXT-come_out-REM.3PLS	like_this	bird	feather=NOM	fire	burned_wood=NOM	and	many_different_kinds	rubbish=NOM	REM-RT_EXT-come_out-REM.3PLS,"All kinds of rubbish came out: bird feathers, burned wood, and all other kinds of rubbish.",quant.	adj.	n.	n. cl.	vi.	adv.	n.	n.	n. cl.	n.	nom.	n. cl.	conj.	adj.	n.	n. cl.	vi.,we-pn006-dareda2016d,3,3,kit,			a-nom					a-nom			da-nom				da-nom	,,tämamae	emaemae	tot=da	g-o-gazen-än	ada	pa	kom=da	yu	ttätta=da	a	emaemae	tot=da	g-o-gazen-än,,"All kinds of rubbish came out: bird feathers, burned wood, and all other kinds of rubbish.",all	many different kinds	rubbish		come.out.pl.rem.3plS	like this	bird	feather		fire	burned_wood		and	many different kinds	rubbish		come.out.pl.rem.3plS,,b1bd9eb9-0211-48d8-b9c8-b5b68360bdfd,		2	1					1			1			2	1	,,,quant.	mod.	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (II)-v.:TAM+Agent	m. dem	n.	n.	n. cl.	n.	nom.	n. cl.	coord.	mod.	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (II)-v.:TAM+Agent,quant.	adj.	n.	n. cl.	vi.	adv.	n.	n.	n. cl.	n.	nom.	n. cl.	conj.	adj.	n.	n. cl.	vi.,3.3,,"Tämamae emaemae tot a gogezän ada, pa kom a yu ttätta da a emaemae tot da gogezän. ",
we-pn006-dareda2016d-3-4,"Bundae ddobae ddobae mikutt gogon, ada eka gogon,"" Abo känaebag ingäsmäll.""",Bundae	ddobae	ddobae	mikutt	g-o-g-on	ada	eka	g-o-g-on	abo	känaebag	i-ngäsmäll,PN	very	very	anger	REM-RT_EXT-AUX-REM.3SGS	like_this	speak	REM-RT_EXT-AUX-REM.3SGS	NEC	tomorrow	VEN-return,"Bundae was very, very angry and said, ""They'll be back tomorrow.""",pn.	adj.	adj.	adj.	aux.	adv.	v.	aux.	TAM ptcl.	n.	vi.,we-pn006-dareda2016d,3,4,kit,,,Bundae	ddobae	ddobae	mikutt	g-o-g-än	ada	eka	g-o-g-än	abo	känazbag	i-ngäs,,"Bundae was very, very angry and said, ""They'll be back tomorrow.""",male personal name	very	very	anger	aux.rem.3sgS	like this	speak	aux.rem.3sgS	must	tomorrow	return.pl.imp.ven.2plS,,299b15f2-9741-45a2-9148-9f5dcb817eb4,										1,,,pn.	adv.	adv.	mod.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	m. dem	covi. & covt.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	TAM ptcl.	adv.	v.:Patient-vi.  (irr),pn.	adj.	adj.	adj.	aux.	adv.	v.	aux.	TAM ptcl.	n.	vi.,3.4,,"Bundae ddobae ddobae mikutt gogon, ada eka gogon, ""Abo känaebag ingäsmäll.""",									+dial. var. of	
we-pn006-dareda2016d-4-1,Bundae gotarän ag me dallän.,Bundae	g-otar-än	ag=me	d-a-ll-än,PN	REM-sleep-REM.3SGS	morning=LOC	REM-RT_EXT-go-REM.3SGS,Bundae went back to sleep in the morning.,pn.	vi.	n.	n. cl.	vi.,we-pn006-dareda2016d,4,1,kit,			me-loc	,,Bundae	g-inu-än	ag=me	d-a-ibi-än,,Bundae went back to sleep in the morning.,male personal name	sleep.rem.3sgS	morning		go.rem.3sgS,,c1a68622-2679-4d89-ac4c-3eb69a8b71e7,				12,,,pn.	v.:TM + Patient-vi.-v.:TAM+Agent	n.	n. cl.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent,pn.	vi.	n.	n. cl.	vi.,4.1,,Bundae gotarän ag me dallän. ,
we-pn006-dareda2016d-4-2,"Däba ddägattalle gotarän, käsre llɨg a oba bägäl a täbäll a dänglläbeyo.",däba	ddäg=att=alle	g-otar-än	käsre	llɨg=a	oba	bägäl=a	täbäll=a	d-ä-nglläb-eyo,that	back=ABL=ABL	REM-sleep-REM.3SGS	then	boy=NOM	3NSG.POSS	bow=NOM	spear=NOM	REM-3NDUP-get-REM.3NSGA,"After he fell asleep, the boys got their bows and spears.",nom. dem.	adv.	n. cl.	n. cl.	vi.	adv.	n.	n. cl.	pers. pron.	n.	n. cl.	n.	n. cl.	vt.,we-pn006-dareda2016d,4,2,kit,							a-nom			a-nom		a-nom	,,däba	ddäg=att=alle	g-inu-än	käsre	llɨg=da	oba	bägäl=da	tobäll=da	d-ä-ngällbän-eyo,,"After he fell asleep, the boys got their bows and spears.",that	after that			sleep.rem.3sgS	then	boy		3NSG.POSS	bow		arrow		get.pl.rem.3nsgA>3plP,,4572acae-fadc-4d1e-b982-593e14c96571,2			2				1	1		1		1	1,,,nom. dem.	n.	n. cl.	n. cl.	v.:TM + Patient-vi.-v.:TAM+Agent	adv.	n.	n. cl.	pers. pron.	n.	n. cl.	n.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (II)-v.:TAM+Agent,nom. dem.	adv.	n. cl.	n. cl.	vi.	adv.	n.	n. cl.	pers. pron.	n.	n. cl.	n.	n. cl.	vt.,4.2,,"Däba ddägattalle gotarän, käsre llɨg a oba bägäl a täbäll a dänglläbeyo. ",											+sp. var. of		
we-pn006-dareda2016d-4-3,Dagaeya pa koenmäll e.,da=gaeya	pa	koenmäll=e,MED.DEM=COP.PST.PL	bird	chase=ALL,They went to hunt birds.,cop.	v. cl.	n.		n. cl.,we-pn006-dareda2016d,4,3,kit,				e-all,,da=gaeya	pa	koenmäll=e,,They went to hunt birds.,cop.pst.plS		bird	chase	,,1dba85da-40ec-4f77-b93e-16d79200cf20,4				1,,,nom. dem.	v. cl.	n.	vt.	n. cl.,cop.	v. cl.	n.		n. cl.,4.3,,Dagaeya pa koenmäll e. ,
we-pn006-dareda2016d-4-4,"Llɨg a emaemae pa de dägäddaebeyo, käsre ada gognegän doweae Bundae bälle yagyagang, bogo däba ngättma meae kuki we de inu kuddäll gogon.",llɨg=a	emaemae	pa=de	d-ä-gädd-aeb-eyo	käsre	ada	g-o-g-neg-än	doweae	Bundae=bälle	yag~yag=ang	bogo	däba	ngättma=me=ae	kuki=we=de	inu	kuddäll	g-o-g-on,boy=NOM	many_different_kinds	bird=ACC	REM-3NDUP-kill-NSG>PL-REM.3NSGA	then	like_this	REM-RT_EXT-AUX-3PLS-REM.3PLS	straight	PN=3SG.DAT	INF~search=ATR	3SG.NOM	that	place=LOC=RST	deceive=ALL=ACC	sleep	dead	REM-RT_EXT-AUX-REM.3SGS,"The boys killed all kinds of different birds, then they went to look for Bundae. He was there in that place pretending to be fast asleep.",n.	n. cl.	adj.	n.	n. cl.	vt.	adv.	adv.	aux.	adv.	pn.	pron. cl.	n.	cl.	pron.	nom. dem.	n.	n. cl.	n. cl.	cl.	covt.	n. cl.	n. cl.	v.	adj.	aux.,we-pn006-dareda2016d,4,4,kit,	a-nom			de-acc							balle-3sg-dat										we-all	de-acc			,,llɨg=da	emaemae	pa=de	d-ä-gäz-aeb-eyo	käsre	ada	g-o-g-neg-än	doweae	Bundae=bälle	RED~yagyeg=ang	bogo	däba	ngättäma	=me=ae	kuki=e=de	inu	kuddäll	g-o-g-än,,"The boys killed all kinds of different birds, then they went to look for Bundae. He was there in that place pretending to be fast asleep.",boy		many different kinds	bird		kill.pl.rem.3nsgA>3plP	then	like this	aux.rem.3plS	straight	male personal name		search-agt		3.sg.nom	that	place	in			deceive			sleep	dead	aux.rem.3sgS,,6b0ae46c-a8df-4976-b197-1c679a3d5d63,	1				11							3			2				1		1				,,,n.	n. cl.	mod.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.-vt.:Any-v.:TAM+Agent	adv.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:Plurpersonal-v.:TAM+Agent	adv.	pn.	pron. cl.	v.:Anyvt.  (I)	cl.	pers. pron.	nom. dem.	n.		n. cl.	cl.	covt.	n. cl.	n. cl.	vi.	mod.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	n. cl.	adj.	n.	n. cl.	vt.	adv.	adv.	aux.	adv.	pn.	pron. cl.	n.	cl.	pron.	nom. dem.	n.	n. cl.	n. cl.	cl.	covt.	n. cl.	n. cl.	v.	adj.	aux.,4.4,,"Llɨg a emaemae pa de dägäddaebeyo, käsre ada gognegän doweae Bundae bälle yagyagang, bogo däba ngättma meae kuki we de inu kuddäll gogon.",												+***				+fast speech var. of									
we-pn006-dareda2016d-5-1,"Llɨg a käsre ada gognegän, ada, Bundae inu dan.",llɨg=a	käsre	ada	g-o-g-neg-än	ada	Bundae	inu	da=n,boy=NOM	then	like_this	REM-RT_EXT-AUX-3PLS-REM.3PLS	like_this	PN	asleep	MED.DEM=COP.PRS.SG,"Then the boys went like this, like ""Bundae is asleep.""",n.	n. cl.	adv.	adv.	aux.	adv.	pn.	adj.	cop.	v. cl.,we-pn006-dareda2016d,5,1,kit,	a-nom								,,llɨg=da	käsre	ada	g-o-g-neg-än	ada	Bundae	inu	da=n,,"Then the boys went like this, like ""Bundae is asleep.""",boy		then	like this	aux.rem.3plS	like this	male personal name	asleep	cop.prs.sgS	,,427907be-29dd-4bfa-86dc-abd164ac6be8,	1							4	,,,n.	n. cl.	adv.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:Plurpersonal-v.:TAM+Agent	m. dem	pn.	mod.	nom. dem.	v. cl.,n.	n. cl.	adv.	adv.	aux.	adv.	pn.	adj.	cop.	v. cl.,5.1,,"Llɨg a käsre ada gognegän, ada, Bundae inu dan. ",
