ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-sn035-kurupelsuwede2017k-4-2,Pätt de dowansegeyo auma me.,pätt=de	d-o-wanse-g-eyo	au=ma=me,body=ACC	REM-3NDUP-put-III.NPL-REM.3NSGA	bury=CHAR=LOC,They put the body in the grave.,n.	n. cl.	vt.	n.	cl.	n. cl.,we-sn035-kurupelsuwede2017k,4,2,kit,	de-acc				me-loc,,pätt=de	d-ä-wanseg-ngg-eyo	au=ma=me,,They put the body in the grave.,body		put.rem.3nsgA>3sgP	grave		,,53ccba77-8c7f-4ccc-b72b-bb3ed1bc5976,		12			,,,n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:Any-v.:TAM+Agent	covt.	cl.	n. cl.,n.	n. cl.	vt.	n.	cl.	n. cl.,4.2,,Pätt de dowansegeyo auma me. ,
we-sn035-kurupelsuwede2017k-4-3,"Dawundeyo, gottamänän.",d-a-wund-eyo	g-o-ttam-än-än,REM-RT_EXT-cover_pit-REM.3NSGA	REM-RT_EXT-finish-II.NPL-REM.3SGS,They covered it up and finished.,vt.	vi.,we-sn035-kurupelsuwede2017k,4,3,kit,,,d-a-wɨndwɨnd-eyo	g-o-ttamän-n-än,,They covered it up and finished.,cover_pit.rem.3nsgA>sgP	finish.rem.3sgS,,0efe90e9-68e7-4bcd-b273-c5a01e7d7374,1	,,,v.:TM + Patient-v.:Patient-vt.  (I)-v.:TAM+Agent	v.:TM + Patient-vi.:Any-vt.  (irr)-v.:Any-v.:TAM+Agent,vt.	vi.,4.3,,"Dawundeyo, gottamänän.",
we-sn035-kurupelsuwede2017k-5-1,"Ge angde iddob gogon, lla ulleulle da, tämamae llamäg a gotäbanegän.",ge	angde	iddob	g-o-g-on	lla	ulle~ulle=da	tämamae	llamäg=a	g-o-täba-neg-än,prox.dem	when	night	REM-RT_EXT-AUX-REM.3SGS	man	NSG~big=NOM	all	old_man=NOM	REM-RT_EXT-plan-3PLS-REM.3PLS,"When night fell, the adults and old men got together and made a plan.",nom. dem.	conj.	n.	aux.	n.	adj.	n. cl.	quant.	n.	n. cl.	vi.,we-sn035-kurupelsuwede2017k,5,1,kit,						da-nom			a-nom	,,ge	angde	iddob	g-o-g-än	lla	RED~ulle=da	tämamae	llamäg=da	g-o-täbatäbe-neg-än,,"When night fell, the adults and old men got together and made a plan.",this	when	night	aux.rem.3sgS	man	big.nsg		all	old man		plan.rem.3plS,,86f3a4a3-7993-49f0-8a73-d348cd004bd7,					5	1			1	,,,nom. dem.	adv.	n.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	n.	Inflects any categorymod.	n. cl.	quant.	n.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (I)-v.:Plurpersonal-v.:TAM+Agent,nom. dem.	conj.	n.	aux.	n.	adj.	n. cl.	quant.	n.	n. cl.	vi.,5.1,,"Ge angde iddob gogon, lla ulleulle da, tämamae llamäg a gotäbanegän. ",					+***					
we-sn035-kurupelsuwede2017k-5-2,"Ada,"" Ibi sisri tongoe de ngasnges e dan, gänya kuddäll täräp me.",ada	ibi	sisri	tongoe=de	ngas~nges=e	da=n	gänya	kuddäll	täräp=me,like_this	1NSG.INCL.NOM	now	play=ACC	INF~do=ALL	MED.DEM=COP.PRS.SG	this	dead	time=LOC,"They said, ""Tonight, during this time of death, we will play a game.""",adv.	pers. pron.	adv.	v.	n. cl.	vt.	n. cl.	cop.	v. cl.	det.	adj.	n.	n. cl.,we-sn035-kurupelsuwede2017k,5,2,kit,				de-acc		e-all						me-loc,,ada	ibi	sisri	tongoe=de	RED~ngasnges=e	da=n	gänya	kuddäll	täräp=me,,"They said, ""Tonight, during this time of death, we will play a game.""",like this	1.incl.nsg.nom	now	play		do		cop.prs.sgS		this	dead	time	,,fdeadcf4-b7e5-4916-bfb8-8236f519d286,	1				3	1	4				1	,,,m. dem	pers. pron.	adv.	vt.  (V)	n. cl.	v.:Anyvt.  (I)	n. cl.	nom. dem.	v. cl.	dem.	mod.	n.	n. cl.,adv.	pers. pron.	adv.	v.	n. cl.	vt.	n. cl.	cop.	v. cl.	det.	adj.	n.	n. cl.,5.2,,"Ada, ""Ibi sisri tongoe de ngasnges e dan, gänya kuddäll täräp me. ",					+***							
we-sn035-kurupelsuwede2017k-5-3,"Ngaskäma imomdae lla da llokttang a ainin, iddob e ibi wi do auma.",ngaskäma	imomdae	lla=da	llokott=ang=a	ain=in	iddob=e	ibi=wi	do	au=ma,POT	truth	man=NOM	strong=ATR=NOM	who.SG=COP.PRS.SG	night=ALL	go=ALL	there	bury=CHAR,We will see who is truly brave by going to the grave at night.,TAM ptcl.	n.	n.	n. cl.	mod.	cl.	n. cl.	cop.	v. cl.	n.	n. cl.	v.	n. cl.	dem.	n.	cl.,we-sn035-kurupelsuwede2017k,5,3,kit,			da-nom			a-nom				e-all		wi-all			,,ngasekäma	imomdae	lla=da	llokott=ang=da	aya=n	iddob=e	ibi=e	do	au=ma,,We will see who is truly brave by going to the grave at night.,maybe	truth	man		strong=atr			cop.who.prs.sgS		night		go		there	grave	,,bf5e4c74-7954-4a9c-8e19-38068d014fc3,			1			1				1	2	1	1		,,,TAM ptcl.	n.	n.	n. cl.	mod.	cl.	n. cl.	int. pron.	v. cl.	n.	n. cl.	vi.	n. cl.	adv. dem.	covt.	cl.,TAM ptcl.	n.	n.	n. cl.	mod.	cl.	n. cl.	cop.	v. cl.	n.	n. cl.	v.	n. cl.	dem.	n.	cl.,5.3,,"Ngaskäma imomdae lla da llokttang a ainin, iddob e ibi wi do auma. ",+fast speech var. of															
we-sn035-kurupelsuwede2017k-5-4,"Ibi sisri yu bäng de onymäll e dan.""",ibi	sisri	yu	bäng=de	ony-mäll=e	da=n,1NSG.INCL.NOM	now	fire	firestick=ACC	carry-PL=ALL	MED.DEM=COP.PRS.SG,We will bring a fire-stick back-and-forth to the grave.,pers. pron.	adv.	n.	n.	n. cl.	vt.	n. cl.	cop.	v. cl.,we-sn035-kurupelsuwede2017k,5,4,kit,				de-acc		e-all		,,ibi	sisri	yu	bäng=de	ony-mäll=e	da=n,,We will bring a fire-stick back-and-forth to the grave.,1.incl.nsg.nom	now	fire	fire-stick		carry-PL		cop.prs.sgS	,,9e889ee7-88e4-4195-8014-6caa93caeb1b,1						1	4	,,,pers. pron.	adv.	n.	n.	n. cl.	vt.  (irr)-v.:(Aspect)	n. cl.	nom. dem.	v. cl.,pers. pron.	adv.	n.	n.	n. cl.	vt.	n. cl.	cop.	v. cl.,5.4,,"Ibi sisri yu bäng de onymäll e dan."" ",
we-sn035-kurupelsuwede2017k-6-1,"Ttongda donyalle do auma dowansegalle, ttongda ako dallalle ngäs e.",ttong=da	d-o-ony-alle	do	au=ma	d-o-wanse-g-alle	ttongo=da	ako	d-a-ll-alle	ngäs=e,one=NOM	REM-3NDUP-carry-IRR.SGA	there	bury=CHAR	REM-3NDUP-put-III.NPL-IRR.SGA	one=NOM	again	REM-RT_EXT-go-HAB.SGS	return=ALL,One many must carry the fire-stick to the grave and leave it there; then another will go and fetch it.,card. num.	n. cl.	vt.	dem.	n.	cl.		num.	n. cl.	adv.	vi.	v.	n. cl.,we-sn035-kurupelsuwede2017k,6,1,kit,												e-all,,ttongo=da	d-ä-ony-alle	do	au=ma	d-ä-wanseg-ngg-alle	ttongo=da	ako	d-a-ibi-alle	ngäs=e,,One many must carry the fire-stick to the grave and leave it there; then another will go and fetch it.,one=nom		carry.rem.irr.sgA>3sgP	there	grave		leave_alone.rem.irr.sgA>3sgP	one=nom		again	go.rem.hab.sgS	return	,,57020d30-c58a-4f6e-b671-655f90c94f51,1	1	1	1			12	1	1		12		1,,,num.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:TAM+Agent	adv. dem.	covt.	cl.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:Any-v.:TAM+Agent	num.	n. cl.	adv.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent	vi.  (irr)	n. cl.,card. num.	n. cl.	vt.	dem.	n.	cl.		num.	n. cl.	adv.	vi.	v.	n. cl.,6.1,,"Ttongda donyalle do auma dowansegalle, ttongda ako dallalle ngäs e. ",
we-sn035-kurupelsuwede2017k-6-2,Auma watta diwenyalle.,au=ma=watt=a	d-i-weny-alle,bury=CHAR=ABL=NOM	REM-VEN-carry-IRR.SGA,He will carry it back from the grave.,n.	cl.	n. cl.	n. cl.	n. cl.	vt.,we-sn035-kurupelsuwede2017k,6,2,kit,,,au=ma	=att=da	d-i-ony-alle,,He will carry it back from the grave.,grave		abl=nom			carry.rem.irr.ven.sgA>3sgP,,c3dac66f-7c29-437e-8538-168c3062ecef,				1	1,,,covt.	cl.		n. cl.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:TAM+Agent,n.	cl.	n. cl.	n. cl.	n. cl.	vt.,6.2,,Auma watta diwenyalle. ,
we-sn035-kurupelsuwede2017k-6-3,Ttongda ako donyalle do auma.,ttongo=da	ako	d-o-ony-alle	do	au=ma,one=NOM	again	REM-3NDUP-carry-IRR.SGA	there	bury=CHAR,Then another will carry it to the grave.,num.	n. cl.	adv.	vt.	dem.	n.	cl.,we-sn035-kurupelsuwede2017k,6,3,kit,,,ttongo=da	ako	d-ä-ony-alle	do	au=ma,,Then another will carry it to the grave.,one=nom		again	carry.rem.irr.sgA>3sgP	there	grave	,,57509777-1a59-4495-8cce-ffdc908c597e,1	1		1	1		,,,num.	n. cl.	adv.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:TAM+Agent	adv. dem.	covt.	cl.,num.	n. cl.	adv.	vt.	dem.	n.	cl.,6.3,,Ttongda ako donyalle do auma. ,
we-sn035-kurupelsuwede2017k-6-4,"Tämamae lla da ada gognegän,"" Ai dan.",tämamae	lla=da	ada	g-o-g-neg-än	ai	da=n,all	man=NOM	like_this	REM-RT_EXT-AUX-3PLS-REM.3PLS	good	MED.DEM=COP.PRS.SG,"All of the men said, ""Okay.",quant.	n.	n. cl.	adv.	aux.	adj.	cop.	v. cl.,we-sn035-kurupelsuwede2017k,6,4,kit,		da-nom					,,tämamae	lla=da	ada	g-o-g-neg-än	ai	da=n,,"All of the men said, ""Okay.",all	man		like this	aux.rem.3plS	good	cop.prs.sgS	,,08b7622b-319e-41c7-bc05-c7b7f4e81919,		1			1	4	,,,quant.	n.	n. cl.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:Plurpersonal-v.:TAM+Agent	mod.	nom. dem.	v. cl.,quant.	n.	n. cl.	adv.	aux.	adj.	cop.	v. cl.,6.4,,"Tämamae lla da ada gognegän, ""Ai dan. ",
we-sn035-kurupelsuwede2017k-6-5,Ibi sisri mɨnyi däbe tongoe de bängesnalla iddob e.,ibi	sisri	mɨnyi	däbe	tongoe=de	b-ä-nges-n-alla	iddob=e,1NSG.INCL.NOM	now	FUT	that	play=ACC	FUT.1A-3NDUP-do-IPFV-FUT.1NSGA	night=ALL,We will play this game tonight.,pers. pron.	adv.	TAM ptcl.	nom. dem.	v.	n. cl.	vt.	n.	n. cl.,we-sn035-kurupelsuwede2017k,6,5,kit,					de-acc			e-all,,ibi	sisri	mɨnyi	däbe	tongoe=de	b-ä-ngasnges-ne-eya	iddob=e,,We will play this game tonight.,1.incl.nsg.nom	now	FUT	that.nom	play		do.fut.npfv.1nsgA>3sgP	night	,,ff36e87f-141a-4335-a8de-c650e40abbf4,1			3			1		1,,,pers. pron.	adv.	TAM ptcl.	dem.	vt.  (V)	n. cl.	v.:TM + Patient-v.:Patient-vt.  (I)-v.:(Aspect)-v.:TAM+Agent	n.	n. cl.,pers. pron.	adv.	TAM ptcl.	nom. dem.	v.	n. cl.	vt.	n.	n. cl.,6.5,,Ibi sisri mɨnyi däbe tongoe de bängesnalla iddob e. ,
we-sn035-kurupelsuwede2017k-6-6,"Ngaskäma aya lelmeny bogon auma we ibi wi.""",ngaskäma	aya	lel=meny	b-o-g-on	au=ma=we	ibi=wi,POT	who.SG	fear=PRIV	FUT.3S-RT_EXT-AUX-REM.3SGS	bury=CHAR=ALL	go=ALL,"Maybe someone without fear will go to the grave.""",TAM ptcl.	int. pron.	n.	n. cl.	aux.	n.	cl.	n. cl.	v.	n. cl.,we-sn035-kurupelsuwede2017k,6,6,kit,							we-all		wi-all,,ngasekäma	aya	lel=meny	b-o-g-än	au=ma=e	ibi=e,,"Maybe someone without fear will go to the grave.""",maybe	who	fear=priv		aux.fut.3sgS	grave			go	,,dd0e7f10-2b28-4843-8d0c-7baf2103506c,							1	2	1,,,TAM ptcl.	int. pron.	n.	n. cl.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	covt.	cl.	n. cl.	vi.	n. cl.,TAM ptcl.	int. pron.	n.	n. cl.	aux.	n.	cl.	n. cl.	v.	n. cl.,6.6,,"Ngaskäma aya lelmeny bogon auma we ibi wi.""",+fast speech var. of									
we-sn035-kurupelsuwede2017k-7-1,"Ngämo baba Kurupel ada gogon ada,"" Ngäna bony.",ngämo	baba	Kurupel	ada	g-o-g-on	ada	ngäna	b-ony,1SG.POSS	father	PN	like_this	REM-RT_EXT-AUX-REM.3SGS	like_this	1SG.NOM	FUT.1A-carry,"My father Kurupel went like this, ""I'll take it.",pron.	n.	pn.	adv.	aux.	adv.	pron.	vt.,we-sn035-kurupelsuwede2017k,7,1,kit,,,ngämo	baba	Kurupel	ada	g-o-g-än	ada	ngäna	b-ony,,"My father Kurupel went like this, ""I'll take it.",1.sg.poss	father	male personal name	like this	aux.rem.3sgS	like this	1.sg.nom	bring.fut.1sgA>3sgP,,9d0174de-365d-4dcf-b85d-a15fdcefb763,						1	,,,pers. pron.	kin.	pn.	m. dem	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	m. dem	pers. pron.	v.:TM + Patient-vt.  (irr),pron.	n.	pn.	adv.	aux.	adv.	pron.	vt.,7.1,,"Ngämo baba Kurupel ada gogon ada, ""Ngäna bony. ",
we-sn035-kurupelsuwede2017k-7-2,Ngäna yu di bony do auma do bowanseg.,ngäna	yu=di	b-ony	do	au=ma	do	b-o-wanse-g,1SG.NOM	fire=ACC	FUT.1A-carry	there	bury=CHAR	there	FUT.1A-3NDUP-put-III.NPL,I'll take the fire to the grave and leave it there.,pron.	n.	n. cl.	vt.	dem.	n.	cl.	dem.	,we-sn035-kurupelsuwede2017k,7,2,kit,		di-acc						,,ngäna	yu=de	b-ony	do	au=ma	do	b-ä-wanseg-ngg,,I'll take the fire to the grave and leave it there.,1.sg.nom	fire		bring.fut.1sgA>3sgP	there	grave		there	leave alone.fut.1sgA>3sgP,,8805ecc2-17c1-45b4-b40e-166c262e7338,1				1			1	12,,,pers. pron.	n.	n. cl.	v.:TM + Patient-vt.  (irr)	adv. dem.	covt.	cl.	adv. dem.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:Any,pron.	n.	n. cl.	vt.	dem.	n.	cl.	dem.	,7.2,,Ngäna yu di bony do auma do bowanseg. ,
we-sn035-kurupelsuwede2017k-7-3,"Ttongda abo ngäs e ballän.""",ttongo=da	abo	ngäs=e	b-a-ll-än,one=NOM	then	return=ALL	FUT.3S-RT_EXT-go-REM.3SGS,"Someone else will have to go and fetch it.""",num.	n. cl.	adv.	v.	n. cl.	vi.,we-sn035-kurupelsuwede2017k,7,3,kit,				e-all	,,ttongo=da	abo	ngäs=e	b-a-ibi-än,,"Someone else will have to go and fetch it.""",one=nom		then	return		go.fut.3sgS,,f90e1453-964d-41db-9147-92d7a784fc02,1	1			1	12,,,num.	n. cl.	adv.	vi.  (irr)	n. cl.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent,num.	n. cl.	adv.	v.	n. cl.	vi.,7.3,,"Ttongda abo ngäs e ballän."" ",
