ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Part_Of_Speech,Text_ID,Sentence_Number,Phrase_Number,Language_ID,Clitic_ID,begin-time-offset,cf_kit,end-time-offset,gls_en_phrase,gls_en_word,gls_kit_phrase,guid,hn_kit,lit_en_phrase,media-file,msa_en,pos_en_word,segnum_en_phrase,txt_en_phrase,txt_kit_phrase,variantTypes_en
we-pn017-geser2016a-1-11,"Ngäna mɨnyi do bozen, do pite bomätt, alläp eka bongkam .”",ngäna	mɨnyi	do	b-o-zen	do	pite	b-o-mätt	alläp	eka	b-o-ngk-am,1SG.NOM	FUT	there	FUT.1S-RT_EXT-enter	there	grass_skirt	FUT.1S-RT_EXT-wear	kundu_drum	sound	FUT.1S-RT_EXT-start-IV.NPL,"I will enter, put on my grass skirt, and start playing my drum.""",pron.	TAM ptcl.	dem.	vi.	dem.	n.	vi.	n.	n.	vi.,we-pn017-geser2016a,1,11,kit,,,ngäna	mɨnyi	do	b-o-zan	do	pite	b-o-mättmätt	alläp	eka	b-o-kam-am,,"I will enter, put on my grass skirt, and start playing my drum.""",1.sg.nom	FUT	there	enter.fut.1sgS	there	grass skirt	put.on.fut.1sgS	drum	sound	start.fut.1sgS,,1cce37b5-b4b6-4af9-bd29-9a4b4b33ae75,1		1		1	1				12,,,pers. pron.	TAM ptcl.	adv. dem.	v.:TM + Patient-vi.:Any-vi.  (irr)	adv. dem.	n.	v.:TM + Patient-vi.:Any-vi.  (I)	n.	n.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:Any,pron.	TAM ptcl.	dem.	vi.	dem.	n.	vi.	n.	n.	vi.,1.11,,"Ngäna mɨnyi do bozen, do pite bomätt, alläp eka bongkam.” ",
we-pn017-geser2016a-1-12,"Alläp a eka gongkamän,"" Dun... Dun... Dun... Dun....""",alläp=a	eka	g-o-ngk-am-än	dun	dun	dun	dun,kundu_drum=NOM	sound	REM-RT_EXT-start-IV.NPL-REM.3SGS	drum_sound	drum_sound	drum_sound	drum_sound,"The drum started playing, ""Boom... boom... boom... boom..."" ",n.	n. cl.	n.	vi.	ideo.	ideo.	ideo.	ideo.,we-pn017-geser2016a,1,12,kit,	a-nom						,,alläp=da	eka	g-o-kam-am-än	dun	dun	dun	dun,,"The drum started playing, ""Boom... boom... boom... boom..."" ",drum		sound	start.rem.3sgS	drum sound	drum sound	drum sound	drum sound,,f8b39c16-8c25-4896-a624-7757f393bf20,	1		12				,,,n.	n. cl.	n.	v.:TM + Patient-vi.:Any-vt.  (IV)-v.:Any-v.:TAM+Agent	ideo.	ideo.	ideo.	ideo.,n.	n. cl.	n.	vi.	ideo.	ideo.	ideo.	ideo.,1.12,,"Alläp a eka gongkamän, ""Dun... Dun... Dun... Dun...."" ",
we-pn017-geser2016a-1-13,"Mälla ause ada eka gogon, “ Ngäna adame baemponongg .”",mälla	ause	ada	eka	g-o-g-on	ngäna	adame	b-a-empono-ngg,woman	old_woman	like_this	speak	REM-RT_EXT-AUX-REM.3SGS	1SG.NOM	at_this_moment	FUT.1A-RT_EXT-burn-III.NPL,"The old woman said, ""Now I will burn it.""",n.	n.	adv.	v.	aux.	pron.	adv.	vt.,we-pn017-geser2016a,1,13,kit,,,mälla	ause	ada	eka	g-o-g-än	ngäna	adame	b-a-penongg-ngg,,"The old woman said, ""Now I will burn it.""",woman	old woman	like this	speak	aux.rem.3sgS	1.sg.nom	now	burn.fut.1sgA>sgP,,f9f4c21f-5d9d-4e0e-96fb-c7bc1dae1489,					1		12,,,n.	n.	m. dem	covi. & covt.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent	pers. pron.	adv.	v.:TM + Patient-v.:Patient-vi.  (III)-v.:Any,n.	n.	adv.	v.	aux.	pron.	adv.	vt.,1.13,,"Mälla ause ada eka gogon, “Ngäna adame baemponongg.” ",
we-pn017-geser2016a-1-14,Käsre goeg de dängkamän.,käsre	goeg=de	d-ä-ngk-am-än,then	garden=ACC	REM-3NDUP-start-IV.NPL-REM.3SGA,Then she started to burn the garden.,adv.	n.	n. cl.	vt.,we-pn017-geser2016a,1,14,kit,		de-acc	,,käsre	goeg=de	d-ä-kam-am-än,,Then she started to burn the garden.,then	garden		start.rem.3sgA>3sgP,,075e0b85-4060-4491-a18e-297d384efae7,			112,,,adv.	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.  (IV)-v.:Any-vt.:Any,adv.	n.	n. cl.	vt.,1.14,,Käsre goeg de dängkamän. ,
we-pn017-geser2016a-1-15,"Mälla ause da dagirnän, dibaballe yu da goempononggän, goeg a dättämän.",mälla	ause=da	d-a-gir-n-än	dibaballe	yu=da	g-o-emponongg-än	goeg=a	d-ä-ttäm-än,woman	old_woman=NOM	REM-RT_EXT-stay-IPFV-REM.3SGS		fire=NOM	REM-RT_EXT-burn-REM.3SGS	garden=NOM	REM-3NDUP-burn-REM.3SGA,"The old woman stayed by; from then on the fire started to burn, the garden was burnt.",n.	n.	n. cl.	vi.	adv.	n.	n. cl.	vi.	n.	n. cl.	vt.,we-pn017-geser2016a,1,15,kit,		da-nom				da-nom			a-nom	,,mälla	ause=da	d-a-giddoll-ne-än	dibaballe	yu=da	g-o-penongg-än	goeg=da	d-ä-ttäm-än,,"The old woman stayed by; from then on the fire started to burn, the garden was burnt.",woman	old woman		stay.rem.npfv.3sgS	from there	fire		burn.rem.3sgS	garden		burn.rem.3sgA>3sgP,,ff4d67d9-7b8a-4255-87cf-e2627dc24e3b,		1	1			1			1	11,,,n.	n.	n. cl.	v.:TM + Patient-v.:Patient-vi.  (I)-v.:(Aspect)-v.:TAM+Agent		n.	n. cl.	v.:TM + Patient-vi.:Any-vi.  (III)-v.:TAM+Agent	n.	n. cl.	v.:TM + Patient-v.:Patient-vt.-vt.:Any,n.	n.	n. cl.	vi.	adv.	n.	n. cl.	vi.	n.	n. cl.	vt.,1.15,,"Mälla ause da dagirnän, dibaballe yu da goempononggän, goeg a dättämän. ",
we-pn017-geser2016a-1-16,Kullkull a dallän llamda pate.,kullkull=a	d-a-ll-än	llamda=pate,grassfire=NOM	REM-RT_EXT-go-REM.3SGS	old_man=AN.ALL,The grass fire was going towards the old man.,n.	n. cl.	vi.	n.	n. cl.,we-pn017-geser2016a,1,16,kit,	a-nom			pate-an-all,,kullkull=da	d-a-ibi-än	llamda=pate,,The grass fire was going towards the old man.,grass fire		go.rem.3sgS	old man	,,5b3f8c0f-aa57-4db6-b153-32c8eb0a8edc,	1	12		,,,n.	n. cl.	v.:TM + Patient-v.:Patient-vi.-v.:TAM+Agent	n.	n. cl.,n.	n. cl.	vi.	n.	n. cl.,1.16,,Kullkull a dallän llamda pate. ,
we-pn017-geser2016a-1-17,"Llamda ingong dängkamän,"" Dun... Dun... Dun... Dun....""",llamda	ingong	d-ä-ngk-am-än	dun	dun	dun	dun,old_man	dance	REM-3NDUP-start-IV.NPL-REM.3SGA	drum_sound	drum_sound	drum_sound	drum_sound,"The old man started to dance. Boom, boom, boom, boom... ",n.	n.	vt.	ideo.	ideo.	ideo.	ideo.,we-pn017-geser2016a,1,17,kit,,,llamda	ingong	d-ä-kam-am-än	dun	dun	dun	dun,,"The old man started to dance. Boom, boom, boom, boom... ",old man	dance	start.rem.3sgA>3sgP	drum sound	drum sound	drum sound	drum sound,,2f61d730-14b0-45a7-8a98-5981441fae57,		112				,,,n.	n.	v.:TM + Patient-v.:Patient-vt.  (IV)-v.:Any-vt.:Any	ideo.	ideo.	ideo.	ideo.,n.	n.	vt.	ideo.	ideo.	ideo.	ideo.,1.17,,"Llamda ingong dängkamän, ""Dun... Dun... Dun... Dun...."" ",
we-pn017-geser2016a-1-18,"ada dengnän, bandrobandrog,"" Dun... Dun... Dun... Dun... Dun....""",ada	d-e-ng-n-än	bandrabandra=ag	dun	dun	dun	dun	dun,like_this	REM-RT_EXT-dance-IPFV-REM.3SGS	songsong=ATR	drum_sound	drum_sound	drum_sound	drum_sound	drum_sound,"He danced while singing. Boom, boom, boom, boom, boom...",adv.	vi.	adv.	cl.	ideo.	ideo.	ideo.	ideo.	ideo.,we-pn017-geser2016a,1,18,kit,,,ada	d-ä-ingong-ne-än	bandrabandra=ang	dun	dun	dun	dun	dun,,"He danced while singing. Boom, boom, boom, boom, boom...",like this	dance.rem.npfv.3sgS	sing=atr		drum sound	drum sound	drum sound	drum sound	drum sound,,64a8dfe1-2799-43ad-b683-f6f17de6d2c7,	2							,,,m. dem	v.:TM + Patient-vi.:Patient-vi.  (irr)-v.:(Aspect)-v.:TAM+Agent	n.n.	cl.	ideo.	ideo.	ideo.	ideo.	ideo.,adv.	vi.	adv.	cl.	ideo.	ideo.	ideo.	ideo.	ideo.,1.18,,"ada dengnän, bandrobandrog, ""Dun... Dun... Dun... Dun... Dun...."" ",
we-pn017-geser2016a-1-19,"Kullkull a obom ddone dättämän, yu da gottamänän.",kullkull=a	obom	ddone	d-ä-ttäm-än	yu=da	g-o-ttam-än-än,grassfire=NOM	3SG.ACC	NEG	REM-3NDUP-burn-REM.3SGA	fire=NOM	REM-RT_EXT-finish-II.NPL-REM.3SGS,"The grass fire did not burn him, the fire finished.",n.	n. cl.	pron.	neg. ptcl.	vt.	n.	n. cl.	vi.,we-pn017-geser2016a,1,19,kit,	a-nom					da-nom	,,kullkull=da	obom	ddone	d-ä-ttäm-än	yu=da	g-o-ttamän-n-än,,"The grass fire did not burn him, the fire finished.",grass fire		3.sg.acc	not	burn.rem.3sgA>3sgP	fire		finish.rem.3sgS,,368923f6-e768-4010-a0a9-7870a0a00d40,	1			11		1	,,,n.	n. cl.	pers. pron.	neg. ptcl.	v.:TM + Patient-v.:Patient-vt.-vt.:Any	n.	n. cl.	v.:TM + Patient-vi.:Any-vt.  (irr)-v.:Any-v.:TAM+Agent,n.	n. cl.	pron.	neg. ptcl.	vt.	n.	n. cl.	vi.,1.19,,"Kullkull a obom ddone dättämän, yu da gottamänän. ",
we-pn017-geser2016a-1-20,"“ Llamda ae, bongo ai dan ?”",llamda=ae	bongo	ai	da=n,old_man=VOC	2SG.NOM	good	MED.DEM=COP.PRS.SG,"""Old man, are you all right?""",n.	n. cl.	pron.	adj.	cop.	v. cl.,we-pn017-geser2016a,1,20,kit,	ae-voc				,,llamda=ae	bongo	ai	da=n,,"""Old man, are you all right?""",old man		2.sg.nom	good	cop.prs.sgS	,,67fc786c-2f8c-4c3a-bf1e-2e6f85baa295,	3		1	4	,,,n.	n. cl.	pers. pron.	mod.	nom. dem.	v. cl.,n.	n. cl.	pron.	adj.	cop.	v. cl.,1.20,,"“Llamda ae, bongo ai dan?” ",
we-pn017-geser2016a-1-21,Ause da ada eka gogon.,ause=da	ada	eka	g-o-g-on,old_woman=NOM	like_this	speak	REM-RT_EXT-AUX-REM.3SGS,the old woman asked.,n.	n. cl.	adv.	v.	aux.,we-pn017-geser2016a,1,21,kit,	da-nom			,,ause=da	ada	eka	g-o-g-än,,the old woman asked.,old woman		like this	speak	aux.rem.3sgS,,a2042e71-6ad7-41ee-ba5a-1116753f889f,	1			,,,n.	n. cl.	m. dem	covi. & covt.	v.:TM + Patient-vi.:Any-aux.-v.:TAM+Agent,n.	n. cl.	adv.	v.	aux.,1.21,,Ause da ada eka gogon. ,
we-pn017-geser2016a-1-22,"“ Aowo,"" Piasorosoro,"" Ngäna ai dan o .”",aowo	Piasorosoro	ngäna	ai	da=n=o,yes	PN	1SG.NOM	good	MED.DEM=COP.PRS.SG=VOC,"""Yes,"" replied Piasorosoro, ""I'm all right.""",interj.	pn.	pron.	adj.	cop.	v. cl.	d. cl.,we-pn017-geser2016a,1,22,kit,						o-voc,,ao	Piasorosoro	ngäna	ai	da=n=o,,"""Yes,"" replied Piasorosoro, ""I'm all right.""",yes=VOC (long distance)	person's name	1.sg.nom	good	cop.prs.sgS		,,c4da466e-69ad-46c5-87be-cd54698fd721,		1	1	4		,,,interj.	pn.	pers. pron.	mod.	nom. dem.	v. cl.	d. cl.,interj.	pn.	pron.	adj.	cop.	v. cl.	d. cl.,1.22,,"“Aowo,"" Piasorosoro, ""Ngäna ai dan o.” ",
we-pn017-geser2016a-1-23,Oba melem dättemäneyo a gongoseyo ma we.,oba	melem	d-ä-ttemän-eyo	a	g-o-ngos-eyo	ma=we,3NSG.POSS	work	REM-3NDUP-finish-REM.3NSGA	and	REM-RT_EXT-return-REM.3DUS	house=ALL,They finished their work and returned home.,pers. pron.	n.	vt.	conj.	vi.	n.	n. cl.,we-pn017-geser2016a,1,23,kit,						we-all,,oba	melem	d-ä-ttamän-eyo	a	g-o-ngäs-eyo	ma=e,,They finished their work and returned home.,3NSG.POSS	work	finish.rem.3nsgA>3sgP	and	return.rem.3duS	house	,,3ec3cf87-abb3-4fb3-8124-878a18a8ba87,1		1				1,,,pers. pron.	n.	v.:TM + Patient-v.:Patient-vt.  (irr)-v.:TAM+Agent	coord.	v.:TM + Patient-vi.:Any-vi.  (irr)-v.:TAM+Agent	n.	n. cl.,pers. pron.	n.	vt.	conj.	vi.	n.	n. cl.,1.23,,Oba melem dättemäneyo a gongoseyo ma we. ,
